Name:				241_n100_m200_bt3_19057
Problem:			3L-VRPTW
Number_of_used_Vehicles:	1
Total_Travel_Distance:		341.49
Calculation_Time:		1.34
Total_Iterations:		1
ConstraintSet:			P1

-------------------------------------------------------------------------------------------------------------------
Tour_Id:			1
No_of_Customers:		8
No_of_Items:			19
Customer_Sequence:		9 3 4 8 1 5 14 10 

CustId	Id	TypeId	Rotated	x	y	z	Length	Width	Height	mass	Fragility	LoadBearingStrength
10	19	1	0	0	0	0	15	10	9	434.28	0		47.290278
10	20	2	0	0	10	0	25	5	7	367	0		26.322602
14	25	1	0	0	15	0	15	10	9	434.28	0		47.290278
14	26	2	0	0	10	7	25	5	7	367	0		26.322602
5	9	2	0	0	10	14	25	5	7	367	0		26.322602
5	10	2	0	0	10	21	25	5	7	367	0		26.322602
5	11	3	0	25	10	0	16	13	7	219.53	1		13.719364
1	1	3	0	25	10	7	16	13	7	219.53	1		13.719364
1	2	3	0	25	10	14	16	13	7	219.53	1		13.719364
8	14	1	0	0	0	9	15	10	9	434.28	0		47.290278
8	15	1	0	0	0	18	15	10	9	434.28	0		47.290278
8	16	3	0	25	10	21	16	13	7	219.53	1		13.719364
4	6	1	0	15	0	0	15	10	9	434.28	0		47.290278
4	7	2	0	30	0	0	25	5	7	367	0		26.322602
4	8	3	0	41	10	0	16	13	7	219.53	1		13.719364
3	4	1	0	15	0	9	15	10	9	434.28	0		47.290278
3	5	3	0	41	10	7	16	13	7	219.53	1		13.719364
9	17	2	0	30	5	0	25	5	7	367	0		26.322602
9	18	3	0	41	10	14	16	13	7	219.53	1		13.719364


