Name:				272_n100_m200_bt3_21220
Problem:			3L-VRPTW
Number_of_used_Vehicles:	1
Total_Travel_Distance:		165.45
Calculation_Time:		2.08
Total_Iterations:		1
ConstraintSet:			P1

-------------------------------------------------------------------------------------------------------------------
Tour_Id:			1
No_of_Customers:		5
No_of_Items:			13
Customer_Sequence:		17 10 2 5 3 

CustId	Id	TypeId	Rotated	x	y	z	Length	Width	Height	mass	Fragility	LoadBearingStrength
3	6	2	0	0	0	0	26	6	14	332.20	0		10.504677
3	5	1	0	0	6	0	19	7	10	467.40	1		10.035044
10	18	1	0	0	13	0	19	7	10	467.40	1		10.035044
5	10	3	0	0	20	0	35	5	10	242.68	0		8.531633
5	8	1	0	0	6	10	19	7	10	467.40	1		10.035044
2	2	2	0	0	0	14	26	6	14	332.20	0		10.504677
2	3	3	0	0	20	10	35	5	10	242.68	0		8.531633
2	4	3	0	0	20	20	35	5	10	242.68	0		8.531633
10	19	3	0	19	6	0	35	5	10	242.68	0		8.531633
5	9	2	0	26	0	0	26	6	14	332.20	0		10.504677
17	32	2	0	19	11	0	26	6	14	332.20	0		10.504677
17	33	3	0	19	6	10	35	5	10	242.68	0		8.531633
17	34	3	0	19	6	20	35	5	10	242.68	0		8.531633


