Name:				182_n100_m200_bt3_14879
Problem:			3L-VRPTW
Number_of_used_Vehicles:	1
Total_Travel_Distance:		148.57
Calculation_Time:		1.00
Total_Iterations:		1
ConstraintSet:			P1

-------------------------------------------------------------------------------------------------------------------
Tour_Id:			1
No_of_Customers:		5
No_of_Items:			14
Customer_Sequence:		9 10 5 12 1 

CustId	Id	TypeId	Rotated	x	y	z	Length	Width	Height	mass	Fragility	LoadBearingStrength
1	2	3	0	0	0	0	26	9	7	882.65	0		89.963855
1	1	2	0	0	9	0	33	8	6	504.39	1		6.077369
12	25	3	0	0	0	7	26	9	7	882.65	0		89.963855
12	26	3	0	0	0	14	26	9	7	882.65	0		89.963855
12	24	2	0	0	17	0	33	8	6	504.39	1		6.077369
5	8	1	0	0	0	21	21	11	7	519.16	0		4.543962
5	9	2	0	0	9	6	33	8	6	504.39	1		6.077369
5	10	2	0	0	17	6	33	8	6	504.39	1		6.077369
10	22	3	0	26	0	0	26	9	7	882.65	0		89.963855
10	20	1	0	33	9	0	21	11	7	519.16	0		4.543962
10	21	2	0	0	17	12	33	8	6	504.39	1		6.077369
9	18	3	0	26	0	7	26	9	7	882.65	0		89.963855
9	19	3	0	26	0	14	26	9	7	882.65	0		89.963855
9	17	1	0	21	0	21	21	11	7	519.16	0		4.543962


