Name:				129_n060_m200_bt10_11061
Problem:			3L-VRPTW
Number_of_used_Vehicles:	1
Total_Travel_Distance:		137.08
Calculation_Time:		2.98
Total_Iterations:		1
ConstraintSet:			P1

-------------------------------------------------------------------------------------------------------------------
Tour_Id:			1
No_of_Customers:		3
No_of_Items:			12
Customer_Sequence:		11 53 28 

CustId	Id	TypeId	Rotated	x	y	z	Length	Width	Height	mass	Fragility	LoadBearingStrength
28	95	4	0	0	0	0	31	7	14	1272.12	0		20.630918
28	96	4	0	0	7	0	31	7	14	1272.12	0		20.630918
11	35	7	0	0	14	0	17	7	11	145.73	0		4.929668
28	94	3	0	0	0	14	19	7	9	183	1		3.168886
53	176	4	0	0	7	14	31	7	14	1272.12	0		20.630918
53	178	8	0	31	0	0	20	12	8	504.84	0		30.617642
53	174	2	0	31	0	8	17	14	6	177.07	0		6.513515
28	97	10	0	19	0	14	12	7	12	157.18	0		14.726805
53	175	3	0	31	0	14	19	7	9	183	1		3.168886
11	34	4	0	17	14	0	31	7	14	1272.12	0		20.630918
53	177	6	0	31	7	14	19	7	8	418.23	0		10.838773
11	36	9	0	17	14	14	35	6	7	345.33	1		6.243916


