Name:				105_Manual_n200_m300_bt10_5_22
Problem:			3L-VRPTW
Number_of_used_Vehicles:	1
Total_Travel_Distance:		69.56
Calculation_Time:		0.39
Total_Iterations:		1
ConstraintSet:			P1

-------------------------------------------------------------------------------------------------------------------
Tour_Id:			1
No_of_Customers:		14
No_of_Items:			19
Customer_Sequence:		9 19 18 10 2 7 5 14 6 3 13 23 12 8 

CustId	Id	TypeId	Rotated	x	y	z	Length	Width	Height	mass	Fragility	LoadBearingStrength
8	9	2	0	0	0	0	44	59	44	4.19	0		0.008100
12	15	7	0	0	59	0	103	60	60	17.28	0		0.014000
12	16	9	0	0	59	60	92	60	60	15.08	0		0.013700
23	32	9	0	0	59	120	92	60	60	15.08	0		0.013700
23	31	4	0	0	119	0	35	24	55	2.08	0		0.012400
23	30	1	1	0	143	0	25	43	29	1.03	0		0.004800
13	17	7	0	103	0	0	103	60	60	17.28	0		0.014000
3	4	7	0	92	0	60	103	60	60	17.28	0		0.014000
3	3	5	0	0	143	29	29	21	23	4.69	0		0.038500
6	7	9	0	92	0	120	92	60	60	15.08	0		0.013700
14	18	7	0	103	60	0	103	60	60	17.28	0		0.014000
5	6	1	0	43	120	0	25	43	29	1.03	0		0.004800
7	8	10	0	68	120	0	44	45	53	2.90	0		0.007300
2	2	7	0	92	60	60	103	60	60	17.28	0		0.014000
10	11	9	0	92	60	120	92	60	60	15.08	0		0.013700
18	22	2	1	112	120	0	44	59	44	4.19	0		0.008100
18	23	10	0	68	120	53	44	45	53	2.90	0		0.007300
19	24	9	0	206	0	0	92	60	60	15.08	0		0.013700
9	10	10	0	112	120	44	44	45	53	2.90	0		0.007300


