Name:				104_Manual_n200_m300_bt10_4_204
Problem:			3L-VRPTW
Number_of_used_Vehicles:	1
Total_Travel_Distance:		84.13
Calculation_Time:		0.63
Total_Iterations:		1
ConstraintSet:			P1

-------------------------------------------------------------------------------------------------------------------
Tour_Id:			1
No_of_Customers:		13
No_of_Items:			18
Customer_Sequence:		9 12 5 4 14 7 13 22 21 6 18 8 10 

CustId	Id	TypeId	Rotated	x	y	z	Length	Width	Height	mass	Fragility	LoadBearingStrength
10	15	6	0	0	0	0	120	60	60	6.84	1		0.001000
8	12	8	0	0	60	0	23	34	32	4.86	0		0.031100
18	23	5	0	0	94	0	105	60	60	14.27	0		0.011300
6	8	1	0	0	94	60	60	43	60	1.06	0		0.002000
6	9	3	1	0	94	120	55	58	35	1.56	0		0.002500
21	26	5	0	105	60	0	105	60	60	14.27	0		0.011300
22	27	6	0	0	0	60	120	60	60	6.84	1		0.001000
13	18	5	0	105	60	60	105	60	60	14.27	0		0.011300
7	11	7	0	105	60	120	62	60	60	15.18	0		0.020400
7	10	4	1	105	120	0	31	58	36	2.14	0		0.006000
14	19	9	0	120	0	0	99	60	60	16.53	0		0.013900
4	4	1	0	120	0	60	60	43	60	1.06	0		0.002000
4	5	2	1	0	154	0	20	36	46	1.80	0		0.012500
5	7	5	1	210	60	0	105	60	60	14.27	0		0.011300
5	6	4	1	105	120	36	31	58	36	2.14	0		0.006000
12	17	7	0	210	60	60	62	60	60	15.18	0		0.020400
9	13	5	0	167	60	120	105	60	60	14.27	0		0.011300
9	14	7	0	219	0	0	62	60	60	15.18	0		0.020400


