Name:				105_Manual_n200_m300_bt10_5_106
Problem:			3L-VRPTW
Number_of_used_Vehicles:	1
Total_Travel_Distance:		81.09
Calculation_Time:		0.51
Total_Iterations:		1
ConstraintSet:			P1

-------------------------------------------------------------------------------------------------------------------
Tour_Id:			1
No_of_Customers:		14
No_of_Items:			19
Customer_Sequence:		6 10 9 17 7 19 14 23 16 2 13 18 12 3 

CustId	Id	TypeId	Rotated	x	y	z	Length	Width	Height	mass	Fragility	LoadBearingStrength
3	4	7	0	0	0	0	103	60	60	17.28	0		0.014000
3	3	5	0	0	60	0	29	21	23	4.69	0		0.038500
12	15	7	0	0	81	0	103	60	60	17.28	0		0.014000
12	16	9	0	0	0	60	92	60	60	15.08	0		0.013700
18	22	2	1	0	81	60	44	59	44	4.19	0		0.008100
18	23	10	0	59	81	60	44	45	53	2.90	0		0.007300
13	17	7	0	0	0	120	103	60	60	17.28	0		0.014000
2	2	7	0	103	0	0	103	60	60	17.28	0		0.014000
16	20	1	1	0	141	0	25	43	29	1.03	0		0.004800
23	32	9	0	103	60	0	92	60	60	15.08	0		0.013700
23	31	4	0	0	141	29	35	24	55	2.08	0		0.012400
23	30	1	1	0	141	84	25	43	29	1.03	0		0.004800
14	18	7	0	103	0	60	103	60	60	17.28	0		0.014000
19	24	9	0	103	60	60	92	60	60	15.08	0		0.013700
7	8	10	0	103	120	0	44	45	53	2.90	0		0.007300
17	21	10	0	103	120	53	44	45	53	2.90	0		0.007300
9	10	10	0	103	120	106	44	45	53	2.90	0		0.007300
10	11	9	0	103	0	120	92	60	60	15.08	0		0.013700
6	7	9	0	103	60	120	92	60	60	15.08	0		0.013700


