Name:				50_Manual_n100_m200_bt100_5_56
Problem:			3L-VRPTW
Number_of_used_Vehicles:	1
Total_Travel_Distance:		32.62
Calculation_Time:		0.47
Total_Iterations:		1
ConstraintSet:			P1

-------------------------------------------------------------------------------------------------------------------
Tour_Id:			1
No_of_Customers:		5
No_of_Items:			17
Customer_Sequence:		27 5 2 21 3 

CustId	Id	TypeId	Rotated	x	y	z	Length	Width	Height	mass	Fragility	LoadBearingStrength
3	9	33	0	0	0	0	88	60	60	11.47	0		0.010900
3	8	32	0	0	60	0	45	58	55	1.89	0		0.003600
21	43	89	0	0	0	60	116	60	60	11.77	0		0.008500
2	7	92	0	0	0	120	106	60	60	1.98	0		0.001600
2	3	2	0	45	60	0	78	60	60	15.36	0		0.016400
2	6	77	0	45	60	60	65	60	60	20.73	0		0.026600
2	4	5	0	0	120	0	59	24	52	3.19	0		0.011300
2	5	10	1	0	144	0	24	38	24	4.14	0		0.022700
5	17	58	0	116	0	0	115	60	60	15.62	0		0.011300
5	16	30	0	116	0	60	92	60	60	14.77	0		0.013400
5	14	19	0	45	60	120	83	60	60	21.82	0		0.021900
5	15	19	0	106	0	120	83	60	60	21.82	0		0.021900
5	13	1	0	0	144	24	29	26	60	1.32	0		0.008800
27	55	86	0	128	60	0	85	60	60	15.76	0		0.015500
27	52	19	0	128	60	60	83	60	60	21.82	0		0.021900
27	53	49	0	128	60	120	69	60	60	1.12	0		0.001400
27	54	50	0	59	120	0	34	34	43	4.57	0		0.019800


