Name:				43_Manual_n100_m200_bt10_3_60
Problem:			3L-VRPTW
Number_of_used_Vehicles:	1
Total_Travel_Distance:		38.28
Calculation_Time:		0.38
Total_Iterations:		1
ConstraintSet:			P1

-------------------------------------------------------------------------------------------------------------------
Tour_Id:			1
No_of_Customers:		6
No_of_Items:			19
Customer_Sequence:		10 13 4 16 27 18 

CustId	Id	TypeId	Rotated	x	y	z	Length	Width	Height	mass	Fragility	LoadBearingStrength
18	42	5	0	0	0	0	89	60	60	16.63	0		0.015600
18	41	4	0	0	60	0	37	31	55	4.74	0		0.020700
18	43	10	0	0	91	0	71	60	60	21.95	1		0.005200
27	60	1	0	0	0	60	103	60	60	9.39	0		0.007600
27	62	5	0	0	0	120	89	60	60	16.63	0		0.015600
27	61	2	0	71	60	0	67	60	60	21.36	0		0.026600
16	36	1	0	103	0	0	103	60	60	9.39	0		0.007600
16	38	8	0	71	120	0	57	49	53	4.70	0		0.008400
16	37	4	0	71	120	53	37	31	55	4.74	0		0.020700
4	4	1	0	103	0	60	103	60	60	9.39	0		0.007600
4	5	5	0	71	60	60	89	60	60	16.63	0		0.015600
4	6	7	0	71	60	120	41	43	53	3.22	0		0.009100
4	7	9	0	112	0	120	49	51	60	4.63	1		0.001900
13	32	5	0	160	60	0	89	60	60	16.63	0		0.015600
10	25	5	0	160	60	60	89	60	60	16.63	0		0.015600
10	24	2	0	160	60	120	67	60	60	21.36	0		0.026600
10	26	7	0	128	120	0	41	43	53	3.22	0		0.009100
10	27	7	0	108	120	53	41	43	53	3.22	0		0.009100
10	28	9	0	161	0	120	49	51	60	4.63	1		0.001900


