Name:				68_Manual_n100_m400_bt100_3_41
Problem:			3L-VRPTW
Number_of_used_Vehicles:	1
Total_Travel_Distance:		13.41
Calculation_Time:		0.65
Total_Iterations:		1
ConstraintSet:			P1

-------------------------------------------------------------------------------------------------------------------
Tour_Id:			1
No_of_Customers:		3
No_of_Items:			17
Customer_Sequence:		50 1 22 

CustId	Id	TypeId	Rotated	x	y	z	Length	Width	Height	mass	Fragility	LoadBearingStrength
22	100	23	0	0	0	0	113	60	60	19.23	0		0.014200
22	102	82	0	0	60	0	86	60	60	6.29	0		0.006100
22	103	89	0	0	60	60	61	60	60	17.86	0		0.024400
22	99	18	0	0	120	0	29	53	40	3.06	0		0.010000
22	98	2	0	0	120	40	23	33	52	2.66	0		0.017500
22	97	1	0	0	120	92	27	29	20	3.06	0		0.019500
22	101	46	0	0	60	120	38	58	52	1.24	1		0.000600
1	1	5	0	0	0	60	117	60	60	9.42	0		0.006700
1	4	71	0	0	0	120	110	60	60	1.34	0		0.001000
1	2	6	0	86	60	0	106	60	60	12.96	0		0.010200
1	5	75	0	61	60	60	102	60	60	21.62	0		0.017700
1	3	8	0	29	120	0	45	43	57	3.69	0		0.009500
50	212	34	0	61	60	120	102	60	60	1.16	0		0.000900
50	213	75	0	117	0	0	102	60	60	21.62	0		0.017700
50	214	98	0	117	0	60	95	60	60	18.01	0		0.015800
50	215	98	0	110	0	120	95	60	60	18.01	0		0.015800
50	211	22	0	27	120	57	24	49	42	3.33	0		0.014200


