Name:				109_Manual_n200_m300_bt100_4_237
Problem:			3L-VRPTW
Number_of_used_Vehicles:	1
Total_Travel_Distance:		75.48
Calculation_Time:		0.62
Total_Iterations:		1
ConstraintSet:			P1

-------------------------------------------------------------------------------------------------------------------
Tour_Id:			1
No_of_Customers:		11
No_of_Items:			18
Customer_Sequence:		11 18 4 7 5 8 6 19 15 20 9 

CustId	Id	TypeId	Rotated	x	y	z	Length	Width	Height	mass	Fragility	LoadBearingStrength
9	12	4	0	0	0	0	56	39	35	4.71	0		0.010800
20	29	52	0	0	39	0	94	60	60	8.06	0		0.007100
20	30	89	0	0	99	0	33	53	48	2.51	0		0.007200
15	22	6	0	0	39	60	116	60	60	3.22	0		0.002300
19	28	93	0	0	39	120	70	60	60	2.23	0		0.002700
19	27	40	0	0	0	35	42	24	23	3.68	1		0.003600
6	7	3	0	33	99	0	102	60	60	14.05	0		0.011500
8	11	73	0	33	99	60	98	60	60	2.63	0		0.002200
8	9	39	0	33	99	120	79	60	60	17.45	0		0.018400
8	10	51	0	56	0	0	28	31	59	2.04	0		0.011700
5	6	30	0	116	0	0	97	60	60	18.18	0		0.015600
7	8	29	0	116	0	60	110	60	60	12.89	0		0.009800
4	5	73	0	112	0	120	98	60	60	2.63	0		0.002200
4	4	12	0	112	99	120	23	42	54	1.39	0		0.007200
18	26	75	0	135	60	0	94	60	60	17.92	0		0.015900
18	25	7	0	135	120	0	42	23	22	1.49	0		0.007700
11	14	59	0	135	60	60	117	60	60	7.97	0		0.005700
11	15	87	1	135	143	0	24	60	53	3.06	0		0.010600


