Name:				103_Manual_n200_m300_bt10_3_345
Problem:			3L-VRPTW
Number_of_used_Vehicles:	1
Total_Travel_Distance:		83.76
Calculation_Time:		0.67
Total_Iterations:		1
ConstraintSet:			P1

-------------------------------------------------------------------------------------------------------------------
Tour_Id:			1
No_of_Customers:		13
No_of_Items:			19
Customer_Sequence:		14 4 22 8 12 17 7 3 9 15 10 13 16 

CustId	Id	TypeId	Rotated	x	y	z	Length	Width	Height	mass	Fragility	LoadBearingStrength
16	19	4	0	0	0	0	84	60	60	21.53	0		0.021400
16	20	8	0	0	60	0	33	25	50	4.62	0		0.028000
13	15	5	0	0	85	0	113	60	60	6.96	0		0.005100
10	12	1	0	0	85	60	116	60	60	5.62	1		0.000800
15	18	6	0	0	0	60	89	60	60	9.73	0		0.009100
15	17	3	0	0	145	0	59	26	27	2.56	0		0.008300
9	11	1	0	0	0	120	116	60	60	5.62	1		0.000800
3	3	1	0	0	85	120	116	60	60	5.62	1		0.000800
7	8	5	0	116	0	0	113	60	60	6.96	0		0.005100
7	9	9	0	0	145	27	29	28	20	4.85	0		0.029900
17	22	6	0	116	60	0	89	60	60	9.73	0		0.009100
17	21	2	0	116	120	0	53	33	47	3.91	0		0.011200
12	14	2	0	116	120	47	53	33	47	3.91	0		0.011200
8	10	3	0	116	60	60	59	26	27	2.56	0		0.008300
22	29	4	0	116	0	60	84	60	60	21.53	0		0.021400
22	30	9	0	116	120	94	29	28	20	4.85	0		0.029900
4	5	6	0	116	0	120	89	60	60	9.73	0		0.009100
4	4	2	0	116	86	60	53	33	47	3.91	0		0.011200
14	16	7	0	205	60	0	84	60	60	17.24	1		0.003400


