Name:				59_Manual_n100_m300_bt100_4_130
Problem:			3L-VRPTW
Number_of_used_Vehicles:	1
Total_Travel_Distance:		25.73
Calculation_Time:		0.36
Total_Iterations:		1
ConstraintSet:			P1

-------------------------------------------------------------------------------------------------------------------
Tour_Id:			1
No_of_Customers:		5
No_of_Items:			18
Customer_Sequence:		26 2 9 15 11 

CustId	Id	TypeId	Rotated	x	y	z	Length	Width	Height	mass	Fragility	LoadBearingStrength
11	32	90	0	0	0	0	105	60	60	18.87	0		0.015000
11	31	60	0	0	60	0	94	60	60	19.72	0		0.017500
15	49	37	0	0	0	60	103	60	60	4.61	0		0.003700
15	50	94	0	0	60	60	62	60	60	21.32	0		0.028700
15	45	1	0	0	0	120	61	60	60	16.95	0		0.023200
15	46	6	0	0	120	0	37	43	38	2.51	0		0.007900
15	47	27	0	0	120	38	23	53	47	1.75	0		0.007200
15	48	29	1	0	120	85	44	29	31	4.40	1		0.003400
9	25	79	0	94	60	0	119	60	60	10.85	0		0.007600
9	24	4	0	0	60	120	59	34	56	3.14	1		0.001600
2	8	90	0	62	60	60	105	60	60	18.87	0		0.015000
2	5	42	0	105	0	0	86	60	60	16.20	0		0.015700
2	4	35	0	103	0	60	74	60	60	13.74	0		0.015500
2	7	83	0	37	120	0	53	50	54	3.93	0		0.007400
2	6	81	0	37	120	54	52	35	24	2.19	0		0.006000
26	87	24	0	103	0	120	79	60	60	2.48	0		0.002600
26	88	85	0	103	60	120	79	60	60	16.59	0		0.017500
26	86	11	0	191	0	0	77	60	60	9.66	0		0.010500


