Name:				98_Manual_n150_m400_bt100_3_26
Problem:			3L-VRPTW
Number_of_used_Vehicles:	1
Total_Travel_Distance:		19.80
Calculation_Time:		0.71
Total_Iterations:		1
ConstraintSet:			P1

-------------------------------------------------------------------------------------------------------------------
Tour_Id:			1
No_of_Customers:		4
No_of_Items:			19
Customer_Sequence:		4 8 40 39 

CustId	Id	TypeId	Rotated	x	y	z	Length	Width	Height	mass	Fragility	LoadBearingStrength
39	111	37	0	0	0	0	115	60	60	15.61	0		0.011300
39	110	25	0	0	60	0	68	60	60	12.77	0		0.015700
40	114	66	0	0	0	60	117	60	60	19.60	0		0.014000
40	113	11	0	0	60	60	81	60	60	15.94	0		0.016400
40	115	93	0	0	120	0	58	54	48	3.06	0		0.004900
40	112	9	0	0	120	48	27	40	40	2.25	0		0.010400
8	23	33	0	0	0	120	86	60	60	16.99	0		0.016500
8	27	87	0	0	60	120	86	60	60	10.93	0		0.010600
8	22	3	0	81	60	0	77	60	60	13.93	0		0.015100
8	26	86	0	58	120	0	56	38	56	2.58	0		0.006100
8	25	77	1	0	120	88	51	22	34	3.99	0		0.017800
8	24	42	1	0	120	122	40	25	28	1.21	0		0.006100
4	14	22	0	117	0	0	102	60	60	8.26	0		0.006700
4	16	28	1	114	120	0	53	57	58	1.78	0		0.002900
4	17	34	0	114	120	58	60	34	59	1.66	0		0.004100
4	15	27	0	117	0	60	53	59	26	1.24	0		0.002000
4	13	10	0	58	120	56	27	36	53	4.27	0		0.021900
4	11	2	0	158	60	0	97	60	60	19.72	1		0.003400
4	12	2	0	117	59	60	97	60	60	19.72	1		0.003400


