Name:				109_Manual_n200_m300_bt100_4_235
Problem:			3L-VRPTW
Number_of_used_Vehicles:	1
Total_Travel_Distance:		74.60
Calculation_Time:		0.55
Total_Iterations:		1
ConstraintSet:			P1

-------------------------------------------------------------------------------------------------------------------
Tour_Id:			1
No_of_Customers:		11
No_of_Items:			18
Customer_Sequence:		5 4 15 19 18 6 2 11 8 7 20 

CustId	Id	TypeId	Rotated	x	y	z	Length	Width	Height	mass	Fragility	LoadBearingStrength
20	29	52	0	0	0	0	94	60	60	8.06	0		0.007100
20	30	89	0	0	60	0	33	53	48	2.51	0		0.007200
7	8	29	0	0	113	0	110	60	60	12.89	0		0.009800
8	11	73	0	0	0	60	98	60	60	2.63	0		0.002200
8	9	39	0	0	113	60	79	60	60	17.45	0		0.018400
8	10	51	0	0	60	48	28	31	59	2.04	0		0.011700
11	14	59	0	0	0	120	117	60	60	7.97	0		0.005700
11	15	87	1	0	113	120	24	60	53	3.06	0		0.010600
2	2	89	0	33	60	0	33	53	48	2.51	0		0.007200
6	7	3	0	110	113	0	102	60	60	14.05	0		0.011500
18	26	75	0	79	113	60	94	60	60	17.92	0		0.015900
18	25	7	0	28	60	48	42	23	22	1.49	0		0.007700
19	28	93	0	117	0	0	70	60	60	2.23	0		0.002700
19	27	40	0	28	83	48	42	24	23	3.68	1		0.003600
15	22	6	0	60	113	120	116	60	60	3.22	0		0.002300
4	5	73	0	187	0	0	98	60	60	2.63	0		0.002200
4	4	12	1	28	60	70	23	42	54	1.39	0		0.007200
5	6	30	0	173	0	60	97	60	60	18.18	0		0.015600


