Name:				95_Manual_n150_m400_bt10_5_144
Problem:			3L-VRPTW
Number_of_used_Vehicles:	1
Total_Travel_Distance:		18.15
Calculation_Time:		0.64
Total_Iterations:		1
ConstraintSet:			P1

-------------------------------------------------------------------------------------------------------------------
Tour_Id:			1
No_of_Customers:		4
No_of_Items:			16
Customer_Sequence:		16 44 1 31 

CustId	Id	TypeId	Rotated	x	y	z	Length	Width	Height	mass	Fragility	LoadBearingStrength
31	85	3	0	0	0	0	89	60	60	4.92	0		0.004600
31	83	1	0	0	60	0	35	53	60	1.71	0		0.004600
31	84	2	0	0	113	0	29	46	57	3.86	0		0.014500
1	4	10	0	0	0	60	105	60	60	11.11	0		0.008800
1	2	6	0	0	0	120	93	60	60	1.13	0		0.001000
1	1	3	0	29	113	0	89	60	60	4.92	0		0.004600
1	3	9	0	29	113	60	53	50	54	3.14	0		0.005900
44	119	5	0	105	0	0	103	60	60	18.63	0		0.015100
44	120	5	0	105	0	60	103	60	60	18.63	0		0.015100
44	118	3	0	93	0	120	89	60	60	4.92	0		0.004600
44	121	9	0	29	113	114	53	50	54	3.14	0		0.005900
16	41	6	0	118	113	0	93	60	60	1.13	0		0.001000
16	42	6	0	82	113	60	93	60	60	1.13	0		0.001000
16	43	8	1	0	60	60	51	25	37	1.09	0		0.004300
16	39	4	0	208	0	0	77	60	60	10.51	1		0.002300
16	40	4	0	208	0	60	77	60	60	10.51	1		0.002300


