Name:				109_Manual_n200_m300_bt100_4_263
Problem:			3L-VRPTW
Number_of_used_Vehicles:	1
Total_Travel_Distance:		66.64
Calculation_Time:		0.62
Total_Iterations:		1
ConstraintSet:			P1

-------------------------------------------------------------------------------------------------------------------
Tour_Id:			1
No_of_Customers:		11
No_of_Items:			19
Customer_Sequence:		6 7 5 18 19 15 13 11 10 20 8 

CustId	Id	TypeId	Rotated	x	y	z	Length	Width	Height	mass	Fragility	LoadBearingStrength
8	11	73	0	0	0	0	98	60	60	2.63	0		0.002200
8	9	39	0	0	60	0	79	60	60	17.45	0		0.018400
8	10	51	0	0	120	0	28	31	59	2.04	0		0.011700
20	29	52	0	0	0	60	94	60	60	8.06	0		0.007100
20	30	89	0	0	60	60	33	53	48	2.51	0		0.007200
10	13	15	0	0	60	108	39	32	48	1.44	0		0.005800
11	14	59	0	0	0	120	117	60	60	7.97	0		0.005700
11	15	87	1	28	120	0	24	60	53	3.06	0		0.010600
13	18	21	0	79	60	0	75	60	60	18.74	0		0.020800
13	19	90	1	0	60	156	24	52	32	2	0		0.008000
13	17	18	0	52	60	60	53	56	28	2.78	1		0.000900
15	22	6	0	117	0	0	116	60	60	3.22	0		0.002300
19	28	93	0	117	0	60	70	60	60	2.23	0		0.002700
19	27	40	0	28	144	0	42	24	23	3.68	1		0.003600
18	26	75	0	154	60	0	94	60	60	17.92	0		0.015900
18	25	7	0	28	120	53	42	23	22	1.49	0		0.007700
5	6	30	0	105	60	60	97	60	60	18.18	0		0.015600
7	8	29	0	105	60	120	110	60	60	12.89	0		0.009800
6	7	3	1	248	0	0	102	60	60	14.05	0		0.011500


