Name:				81_Manual_n150_m300_bt10_1_58
Problem:			3L-VRPTW
Number_of_used_Vehicles:	1
Total_Travel_Distance:		23.80
Calculation_Time:		0.48
Total_Iterations:		1
ConstraintSet:			P1

-------------------------------------------------------------------------------------------------------------------
Tour_Id:			1
No_of_Customers:		4
No_of_Items:			14
Customer_Sequence:		44 21 54 39 

CustId	Id	TypeId	Rotated	x	y	z	Length	Width	Height	mass	Fragility	LoadBearingStrength
39	75	5	0	0	0	0	90	60	60	12.73	0		0.011800
39	77	9	0	0	60	0	52	55	41	2.62	0		0.004600
39	76	8	0	0	0	60	118	60	60	13.87	1		0.002000
54	114	10	1	0	115	0	32	60	50	1.15	0		0.003000
54	111	8	0	0	0	120	118	60	60	13.87	1		0.002000
54	112	8	0	60	60	0	118	60	60	13.87	1		0.002000
54	113	8	0	60	60	60	118	60	60	13.87	1		0.002000
21	36	9	1	60	120	0	52	55	41	2.62	0		0.004600
21	34	3	1	60	120	41	28	56	32	4.25	0		0.013500
21	35	8	0	60	60	120	118	60	60	13.87	1		0.002000
44	88	2	0	118	0	0	112	60	60	12.53	0		0.009300
44	89	2	0	118	0	60	112	60	60	12.53	0		0.009300
44	90	6	0	116	120	0	46	45	52	4.15	0		0.010000
44	91	8	0	118	0	120	118	60	60	13.87	1		0.002000


