Name:				100_Manual_n150_m400_bt100_5_4
Problem:			3L-VRPTW
Number_of_used_Vehicles:	1
Total_Travel_Distance:		20.09
Calculation_Time:		0.51
Total_Iterations:		1
ConstraintSet:			P1

-------------------------------------------------------------------------------------------------------------------
Tour_Id:			1
No_of_Customers:		3
No_of_Items:			13
Customer_Sequence:		2 110 7 

CustId	Id	TypeId	Rotated	x	y	z	Length	Width	Height	mass	Fragility	LoadBearingStrength
7	23	12	0	0	0	0	113	60	60	10.77	0		0.007900
7	24	28	0	0	60	0	106	60	60	18.56	0		0.014600
7	26	90	0	0	0	60	105	60	60	4.77	0		0.003800
7	25	32	0	0	60	60	88	60	60	11.57	0		0.011000
110	282	38	0	0	0	120	111	60	60	13.02	0		0.009800
110	281	28	0	0	60	120	106	60	60	18.56	0		0.014600
110	280	8	0	106	60	0	94	60	60	19.60	0		0.017400
110	283	68	0	0	120	0	39	30	28	4.84	0		0.020700
2	3	12	0	106	60	60	113	60	60	10.77	0		0.007900
2	6	57	0	106	60	120	109	60	60	2.22	0		0.001700
2	5	22	0	113	0	0	73	60	60	21.62	0		0.024700
2	4	13	0	186	0	0	113	60	60	2.62	1		0.000400
2	7	83	0	0	120	28	33	35	53	1.26	1		0.001100


