Name:				104_Manual_n200_m300_bt10_4_330
Problem:			3L-VRPTW
Number_of_used_Vehicles:	1
Total_Travel_Distance:		78.77
Calculation_Time:		0.53
Total_Iterations:		1
ConstraintSet:			P1

-------------------------------------------------------------------------------------------------------------------
Tour_Id:			1
No_of_Customers:		13
No_of_Items:			17
Customer_Sequence:		10 11 13 21 5 22 18 7 14 16 9 12 6 

CustId	Id	TypeId	Rotated	x	y	z	Length	Width	Height	mass	Fragility	LoadBearingStrength
6	8	1	0	0	0	0	60	43	60	1.06	0		0.002000
6	9	3	0	0	43	0	55	58	35	1.56	0		0.002500
12	17	7	0	0	101	0	62	60	60	15.18	0		0.020400
9	13	5	0	60	0	0	105	60	60	14.27	0		0.011300
9	14	7	0	0	101	60	62	60	60	15.18	0		0.020400
16	21	2	0	0	101	120	20	36	46	1.80	0		0.012500
14	19	9	0	60	0	60	99	60	60	16.53	0		0.013900
7	11	7	0	60	0	120	62	60	60	15.18	0		0.020400
7	10	4	1	0	137	120	31	58	36	2.14	0		0.006000
18	23	5	0	62	60	0	105	60	60	14.27	0		0.011300
22	27	6	0	62	60	60	120	60	60	6.84	1		0.001000
5	7	5	0	165	0	0	105	60	60	14.27	0		0.011300
5	6	4	1	62	120	0	31	58	36	2.14	0		0.006000
21	26	5	0	159	0	60	105	60	60	14.27	0		0.011300
13	18	5	0	122	0	120	105	60	60	14.27	0		0.011300
11	16	1	0	120	120	0	60	43	60	1.06	0		0.002000
10	15	6	0	20	60	120	120	60	60	6.84	1		0.001000


