Name:				109_Manual_n200_m300_bt100_4_219
Problem:			3L-VRPTW
Number_of_used_Vehicles:	1
Total_Travel_Distance:		63.25
Calculation_Time:		0.60
Total_Iterations:		1
ConstraintSet:			P1

-------------------------------------------------------------------------------------------------------------------
Tour_Id:			1
No_of_Customers:		11
No_of_Items:			19
Customer_Sequence:		19 5 11 8 4 20 18 14 7 6 2 

CustId	Id	TypeId	Rotated	x	y	z	Length	Width	Height	mass	Fragility	LoadBearingStrength
2	2	89	0	0	0	0	33	53	48	2.51	0		0.007200
6	7	3	0	0	53	0	102	60	60	14.05	0		0.011500
7	8	29	0	0	113	0	110	60	60	12.89	0		0.009800
14	20	57	0	0	53	60	72	60	60	6.78	0		0.007800
14	21	91	0	0	0	48	25	45	47	1.82	0		0.008100
18	26	75	0	0	113	60	94	60	60	17.92	0		0.015900
18	25	7	1	0	0	95	42	23	22	1.49	0		0.007700
20	29	52	0	0	53	120	94	60	60	8.06	0		0.007100
20	30	89	0	33	0	0	33	53	48	2.51	0		0.007200
4	5	73	0	0	113	120	98	60	60	2.63	0		0.002200
4	4	12	0	0	0	117	23	42	54	1.39	0		0.007200
8	11	73	0	102	0	0	98	60	60	2.63	0		0.002200
8	9	39	0	94	0	60	79	60	60	17.45	0		0.018400
8	10	51	0	25	0	48	28	31	59	2.04	0		0.011700
11	14	59	0	110	113	0	117	60	60	7.97	0		0.005700
11	15	87	1	94	0	120	24	60	53	3.06	0		0.010600
5	6	30	0	110	113	60	97	60	60	18.18	0		0.015600
19	28	93	0	110	113	120	70	60	60	2.23	0		0.002700
19	27	40	0	102	60	0	42	24	23	3.68	1		0.003600


