Name:				272_n100_m200_bt3_21238
Problem:			3L-VRPTW
Number_of_used_Vehicles:	1
Total_Travel_Distance:		197.38
Calculation_Time:		0.26
Total_Iterations:		1
ConstraintSet:			P1

-------------------------------------------------------------------------------------------------------------------
Tour_Id:			1
No_of_Customers:		5
No_of_Items:			13
Customer_Sequence:		5 2 3 24 13 

CustId	Id	TypeId	Rotated	x	y	z	Length	Width	Height	mass	Fragility	LoadBearingStrength
13	23	3	0	0	0	0	35	5	10	242.68	0		8.531633
2	2	2	0	0	5	0	26	6	14	332.20	0		10.504677
13	25	3	0	0	11	0	35	5	10	242.68	0		8.531633
24	44	2	0	0	16	0	26	6	14	332.20	0		10.504677
24	43	1	0	0	16	14	19	7	10	467.40	1		10.035044
3	6	2	0	26	16	0	26	6	14	332.20	0		10.504677
3	5	1	0	19	16	14	19	7	10	467.40	1		10.035044
13	24	3	0	0	0	10	35	5	10	242.68	0		8.531633
2	3	3	0	0	11	10	35	5	10	242.68	0		8.531633
2	4	3	0	0	0	20	35	5	10	242.68	0		8.531633
5	9	2	0	0	5	14	26	6	14	332.20	0		10.504677
5	10	3	0	0	11	20	35	5	10	242.68	0		8.531633
5	8	1	0	35	0	0	19	7	10	467.40	1		10.035044


