Name:				185_n100_m200_bt3_15227
Problem:			3L-VRPTW
Number_of_used_Vehicles:	1
Total_Travel_Distance:		95.02
Calculation_Time:		0.24
Total_Iterations:		1
ConstraintSet:			P1

-------------------------------------------------------------------------------------------------------------------
Tour_Id:			1
No_of_Customers:		4
No_of_Items:			12
Customer_Sequence:		6 31 26 11 

CustId	Id	TypeId	Rotated	x	y	z	Length	Width	Height	mass	Fragility	LoadBearingStrength
11	23	1	0	0	0	0	25	6	11	1201.19	1		10.055702
11	25	2	0	0	6	0	33	7	10	853.36	0		18.456853
26	55	1	0	0	13	0	25	6	11	1201.19	1		10.055702
11	24	2	0	0	6	10	33	7	10	853.36	0		18.456853
26	57	2	0	0	6	20	33	7	10	853.36	0		18.456853
26	56	1	0	0	19	0	25	6	11	1201.19	1		10.055702
31	67	2	0	25	13	0	33	7	10	853.36	0		18.456853
31	65	1	0	0	0	11	25	6	11	1201.19	1		10.055702
31	66	1	0	0	13	11	25	6	11	1201.19	1		10.055702
6	14	2	0	25	13	10	33	7	10	853.36	0		18.456853
6	15	3	0	25	13	20	28	8	7	746.33	0		15.619273
6	13	1	0	0	19	11	25	6	11	1201.19	1		10.055702


