Name:				096_n060_m200_bt10_8689
Problem:			3L-VRPTW
Number_of_used_Vehicles:	1
Total_Travel_Distance:		239.48
Calculation_Time:		0.08
Total_Iterations:		1
ConstraintSet:			P1

-------------------------------------------------------------------------------------------------------------------
Tour_Id:			1
No_of_Customers:		3
No_of_Items:			13
Customer_Sequence:		10 30 16 

CustId	Id	TypeId	Rotated	x	y	z	Length	Width	Height	mass	Fragility	LoadBearingStrength
16	51	10	0	0	0	0	20	14	12	829.35	0		32.406817
16	49	2	0	0	14	0	13	11	14	1015.80	0		35.041566
16	50	8	0	0	0	12	18	10	7	256.31	0		5.178148
30	93	10	0	20	0	0	20	14	12	829.35	0		32.406817
30	92	7	0	0	14	14	17	8	14	203.60	1		3.592528
30	89	3	0	0	0	19	12	11	10	190.33	1		7.188412
30	90	3	0	13	14	0	12	11	10	190.33	1		7.188412
30	91	3	0	18	0	12	12	11	10	190.33	1		7.188412
10	26	1	0	25	14	0	35	7	10	406.37	0		5.198415
10	28	5	0	25	14	10	29	6	9	640.94	0		16.138209
10	29	8	0	40	0	0	18	10	7	256.31	0		5.178148
10	30	9	0	25	14	19	20	5	7	264.38	0		15.496629
10	27	3	0	30	0	12	12	11	10	190.33	1		7.188412


