Name:				243_n100_m200_bt3_5147
Problem:			3L-VRPTW
Number_of_used_Vehicles:	1
Total_Travel_Distance:		275.00
Calculation_Time:		1.09
Total_Iterations:		1
ConstraintSet:			P1

-------------------------------------------------------------------------------------------------------------------
Tour_Id:			1
No_of_Customers:		7
No_of_Items:			17
Customer_Sequence:		15 6 1 10 7 3 9 

CustId	Id	TypeId	Rotated	x	y	z	Length	Width	Height	mass	Fragility	LoadBearingStrength
9	17	2	0	0	0	0	19	6	11	302.67	0		13.148663
9	18	3	0	0	6	0	27	9	9	440.58	1		7.885510
3	5	1	0	0	15	0	23	10	11	600.92	0		5.282398
3	6	3	0	0	6	9	27	9	9	440.58	1		7.885510
7	14	1	0	0	15	11	23	10	11	600.92	0		5.282398
7	15	3	0	0	6	18	27	9	9	440.58	1		7.885510
10	19	1	0	23	15	0	23	10	11	600.92	0		5.282398
10	20	1	0	23	15	11	23	10	11	600.92	0		5.282398
1	1	2	0	0	0	11	19	6	11	302.67	0		13.148663
1	2	2	0	19	0	0	19	6	11	302.67	0		13.148663
1	3	3	0	27	6	0	27	9	9	440.58	1		7.885510
6	11	2	0	19	0	11	19	6	11	302.67	0		13.148663
6	12	2	0	38	0	0	19	6	11	302.67	0		13.148663
6	13	2	0	38	0	11	19	6	11	302.67	0		13.148663
15	27	2	1	54	6	0	19	6	11	302.67	0		13.148663
15	28	3	0	27	6	9	27	9	9	440.58	1		7.885510
15	29	3	0	27	6	18	27	9	9	440.58	1		7.885510


