Name:				489_n100_m400_bt10_12111
Problem:			3L-VRPTW
Number_of_used_Vehicles:	1
Total_Travel_Distance:		178.49
Calculation_Time:		2.56
Total_Iterations:		1
ConstraintSet:			P1

-------------------------------------------------------------------------------------------------------------------
Tour_Id:			1
No_of_Customers:		3
No_of_Items:			12
Customer_Sequence:		18 12 5 

CustId	Id	TypeId	Rotated	x	y	z	Length	Width	Height	mass	Fragility	LoadBearingStrength
5	17	1	0	0	0	0	25	12	11	345.78	0		6.876115
5	19	4	0	0	12	0	29	9	6	253.33	0		6.770074
5	18	3	0	25	0	0	34	12	7	761.23	0		30.738667
5	20	4	0	0	12	6	29	9	6	253.33	0		6.770074
12	44	1	0	0	0	11	25	12	11	345.78	0		6.876115
12	45	2	0	29	12	0	28	13	9	366.26	0		18.073213
12	47	7	0	0	12	12	26	9	13	436.26	0		7.505073
18	68	3	0	25	0	7	34	12	7	761.23	0		30.738667
18	69	5	0	25	0	14	32	9	14	609.89	0		20.453122
18	67	1	0	29	12	9	25	12	11	345.78	0		6.876115
12	46	6	0	0	0	22	25	10	7	331.87	1		4.095898
18	70	8	0	29	12	20	12	10	8	254.46	1		10.663735


