Name:				273_n100_m200_bt3_12252
Problem:			3L-VRPTW
Number_of_used_Vehicles:	1
Total_Travel_Distance:		244.29
Calculation_Time:		1.24
Total_Iterations:		1
ConstraintSet:			P1

-------------------------------------------------------------------------------------------------------------------
Tour_Id:			1
No_of_Customers:		7
No_of_Items:			18
Customer_Sequence:		5 6 11 9 13 10 12 

CustId	Id	TypeId	Rotated	x	y	z	Length	Width	Height	mass	Fragility	LoadBearingStrength
12	26	2	0	0	0	0	16	10	13	600.87	0		40.737683
12	25	1	0	0	10	0	20	5	11	146.21	0		13.571098
12	27	3	0	0	15	0	21	7	8	530.83	1		10.940700
10	21	2	0	0	0	13	16	10	13	600.87	0		40.737683
10	22	2	0	16	0	0	16	10	13	600.87	0		40.737683
10	20	1	0	0	10	11	20	5	11	146.21	0		13.571098
13	29	2	0	16	0	13	16	10	13	600.87	0		40.737683
13	28	1	0	20	10	0	20	5	11	146.21	0		13.571098
9	17	2	0	21	15	0	16	10	13	600.87	0		40.737683
9	18	2	0	21	15	13	16	10	13	600.87	0		40.737683
9	19	3	0	0	15	8	21	7	8	530.83	1		10.940700
11	23	1	0	20	10	11	20	5	11	146.21	0		13.571098
11	24	3	0	32	0	0	21	7	8	530.83	1		10.940700
6	13	2	0	37	15	0	16	10	13	600.87	0		40.737683
6	14	3	0	32	0	8	21	7	8	530.83	1		10.940700
5	12	2	0	37	15	13	16	10	13	600.87	0		40.737683
5	10	1	0	40	10	0	20	5	11	146.21	0		13.571098
5	11	1	0	40	10	11	20	5	11	146.21	0		13.571098


