Name:				271_n100_m200_bt3_12073
Problem:			3L-VRPTW
Number_of_used_Vehicles:	1
Total_Travel_Distance:		368.90
Calculation_Time:		4.07
Total_Iterations:		1
ConstraintSet:			P1

-------------------------------------------------------------------------------------------------------------------
Tour_Id:			1
No_of_Customers:		6
No_of_Items:			15
Customer_Sequence:		2 7 4 1 6 9 

CustId	Id	TypeId	Rotated	x	y	z	Length	Width	Height	mass	Fragility	LoadBearingStrength
9	19	1	0	0	0	0	25	5	6	275.83	0		8.231674
9	20	3	0	0	5	0	14	10	14	848.55	1		7.673454
6	12	2	0	0	15	0	22	9	12	870.42	0		38.260607
6	13	3	0	0	15	12	14	10	14	848.55	1		7.673454
6	14	3	0	0	5	14	14	10	14	848.55	1		7.673454
1	2	2	0	14	5	0	22	9	12	870.42	0		38.260607
1	3	2	0	14	5	12	22	9	12	870.42	0		38.260607
1	1	1	0	0	0	6	25	5	6	275.83	0		8.231674
4	10	3	0	22	15	0	14	10	14	848.55	1		7.673454
4	8	1	0	0	0	12	25	5	6	275.83	0		8.231674
4	9	2	0	36	5	0	22	9	12	870.42	0		38.260607
7	16	2	0	36	14	0	22	9	12	870.42	0		38.260607
7	15	1	0	0	0	18	25	5	6	275.83	0		8.231674
2	4	2	0	36	5	12	22	9	12	870.42	0		38.260607
2	5	2	0	36	14	12	22	9	12	870.42	0		38.260607


