Name:				211_n100_m200_bt3_9898
Problem:			3L-VRPTW
Number_of_used_Vehicles:	1
Total_Travel_Distance:		282.05
Calculation_Time:		8.90
Total_Iterations:		1
ConstraintSet:			P1

-------------------------------------------------------------------------------------------------------------------
Tour_Id:			1
No_of_Customers:		6
No_of_Items:			15
Customer_Sequence:		10 4 14 13 3 5 

CustId	Id	TypeId	Rotated	x	y	z	Length	Width	Height	mass	Fragility	LoadBearingStrength
13	27	3	0	0	0	0	17	9	11	604.12	0		45.704999
5	12	2	0	0	9	0	34	13	6	989.30	1		3.765698
3	6	2	0	0	9	6	34	13	6	989.30	1		3.765698
3	7	3	0	34	9	0	17	9	11	604.12	0		45.704999
14	30	3	0	0	0	11	17	9	11	604.12	0		45.704999
14	28	1	0	0	0	22	16	7	6	506.07	0		9.135608
14	29	3	0	17	0	0	17	9	11	604.12	0		45.704999
5	11	1	0	34	18	0	16	7	6	506.07	0		9.135608
4	8	3	0	17	0	11	17	9	11	604.12	0		45.704999
13	26	2	0	0	9	12	34	13	6	989.30	1		3.765698
4	9	3	0	34	0	0	17	9	11	604.12	0		45.704999
4	10	3	0	34	0	11	17	9	11	604.12	0		45.704999
10	22	3	0	34	9	11	17	9	11	604.12	0		45.704999
10	20	2	0	0	9	18	34	13	6	989.30	1		3.765698
10	21	2	0	0	9	24	34	13	6	989.30	1		3.765698


