Name:				271_n100_m200_bt3_12100
Problem:			3L-VRPTW
Number_of_used_Vehicles:	1
Total_Travel_Distance:		218.22
Calculation_Time:		5.19
Total_Iterations:		1
ConstraintSet:			P1

-------------------------------------------------------------------------------------------------------------------
Tour_Id:			1
No_of_Customers:		6
No_of_Items:			14
Customer_Sequence:		8 11 7 3 2 10 

CustId	Id	TypeId	Rotated	x	y	z	Length	Width	Height	mass	Fragility	LoadBearingStrength
10	22	3	0	0	0	0	14	10	14	848.55	1		7.673454
7	16	2	0	0	10	0	22	9	12	870.42	0		38.260607
10	23	3	0	0	0	14	14	10	14	848.55	1		7.673454
2	4	2	0	14	0	0	22	9	12	870.42	0		38.260607
2	5	2	0	14	0	12	22	9	12	870.42	0		38.260607
3	6	2	0	36	0	0	22	9	12	870.42	0		38.260607
3	7	2	0	36	0	12	22	9	12	870.42	0		38.260607
10	21	1	0	0	19	0	25	5	6	275.83	0		8.231674
11	25	2	0	0	10	12	22	9	12	870.42	0		38.260607
7	15	1	0	0	19	6	25	5	6	275.83	0		8.231674
11	26	2	0	22	10	0	22	9	12	870.42	0		38.260607
11	24	1	0	0	19	12	25	5	6	275.83	0		8.231674
8	17	2	0	22	10	12	22	9	12	870.42	0		38.260607
8	18	3	0	44	10	0	14	10	14	848.55	1		7.673454


