Name:				47_Manual_n100_m200_bt100_2_835
Problem:			3L-VRPTW
Number_of_used_Vehicles:	1
Total_Travel_Distance:		37.87
Calculation_Time:		0.43
Total_Iterations:		1
ConstraintSet:			P1

-------------------------------------------------------------------------------------------------------------------
Tour_Id:			1
No_of_Customers:		6
No_of_Items:			18
Customer_Sequence:		2 9 21 26 17 28 

CustId	Id	TypeId	Rotated	x	y	z	Length	Width	Height	mass	Fragility	LoadBearingStrength
28	59	61	0	0	0	0	120	60	60	3.30	0		0.002300
28	58	52	0	0	60	0	119	60	60	2.93	0		0.002100
26	55	37	0	0	0	60	108	60	60	20.93	0		0.016100
9	22	69	0	0	60	60	95	60	60	2.07	0		0.001800
17	39	42	0	0	0	120	94	60	60	20.96	0		0.018600
2	5	42	0	0	60	120	94	60	60	20.96	0		0.018600
9	21	67	0	119	60	0	91	60	60	11.14	0		0.010200
9	20	59	0	95	60	60	81	60	60	5	0		0.005100
21	45	90	0	94	60	120	69	60	60	13.02	0		0.015700
28	57	15	0	120	0	0	62	60	60	20.71	0		0.027800
2	6	94	0	0	120	0	58	42	57	4.37	0		0.009000
17	38	31	0	0	120	57	54	27	36	4.17	0		0.014300
26	53	1	0	182	0	0	106	60	60	14.11	1		0.002200
2	4	2	0	176	0	60	99	60	60	5.83	1		0.001000
21	46	98	0	163	0	120	89	60	60	3.33	1		0.000600
28	60	88	0	0	120	93	43	31	43	3.51	1		0.002600
26	54	14	0	0	120	136	25	22	39	4.17	1		0.007600
9	19	14	1	25	120	136	25	22	39	4.17	1		0.007600


