Name:				47_Manual_n100_m200_bt100_2_156
Problem:			3L-VRPTW
Number_of_used_Vehicles:	1
Total_Travel_Distance:		36.97
Calculation_Time:		0.50
Total_Iterations:		1
ConstraintSet:			P1

-------------------------------------------------------------------------------------------------------------------
Tour_Id:			1
No_of_Customers:		5
No_of_Items:			17
Customer_Sequence:		2 37 28 13 9 

CustId	Id	TypeId	Rotated	x	y	z	Length	Width	Height	mass	Fragility	LoadBearingStrength
9	22	69	0	0	0	0	95	60	60	2.07	0		0.001800
9	21	67	0	0	60	0	91	60	60	11.14	0		0.010200
9	20	59	0	0	0	60	81	60	60	5	0		0.005100
9	19	14	0	0	120	0	25	22	39	4.17	1		0.007600
13	33	85	0	0	60	60	103	60	60	10.83	0		0.008800
13	30	75	1	0	142	0	28	40	49	4.02	0		0.017900
13	32	83	0	0	0	120	77	60	60	14.25	1		0.003100
13	31	82	0	0	142	49	35	20	32	2	1		0.002900
28	59	61	0	0	60	120	120	60	60	3.30	0		0.002300
28	58	52	0	95	0	0	119	60	60	2.93	0		0.002100
28	57	15	0	214	0	0	62	60	60	20.71	0		0.027800
28	60	88	0	40	120	0	43	31	43	3.51	1		0.002600
37	73	52	0	120	60	0	119	60	60	2.93	0		0.002100
37	74	98	0	120	60	60	89	60	60	3.33	1		0.000600
2	5	42	1	209	0	60	94	60	60	20.96	0		0.018600
2	6	94	0	83	120	0	58	42	57	4.37	0		0.009000
2	4	2	0	120	60	120	99	60	60	5.83	1		0.001000


