Name:				71_Manual_n150_m200_bt10_1_1003
Problem:			3L-VRPTW
Number_of_used_Vehicles:	1
Total_Travel_Distance:		59.88
Calculation_Time:		0.39
Total_Iterations:		1
ConstraintSet:			P1

-------------------------------------------------------------------------------------------------------------------
Tour_Id:			1
No_of_Customers:		10
No_of_Items:			14
Customer_Sequence:		13 3 1 12 20 5 7 9 14 4 

CustId	Id	TypeId	Rotated	x	y	z	Length	Width	Height	mass	Fragility	LoadBearingStrength
4	5	3	0	0	0	0	119	60	60	21.79	0		0.015300
14	16	2	0	0	60	0	93	60	60	15.42	1		0.002800
14	17	2	0	0	0	60	93	60	60	15.42	1		0.002800
9	10	9	0	93	60	0	108	60	60	4.11	0		0.003200
7	8	9	0	93	60	60	108	60	60	4.11	0		0.003200
5	6	5	0	93	60	120	70	60	60	17.79	0		0.021200
20	26	10	0	119	0	0	105	60	60	4.20	0		0.003300
20	25	2	0	0	0	120	93	60	60	15.42	1		0.002800
12	13	3	0	93	0	60	119	60	60	21.79	0		0.015300
12	14	10	0	93	0	120	105	60	60	4.20	0		0.003300
1	2	7	1	224	0	0	120	60	60	15.66	0		0.010900
1	1	3	1	212	0	60	119	60	60	21.79	0		0.015300
3	4	2	0	163	60	120	93	60	60	15.42	1		0.002800
13	15	2	0	198	0	120	93	60	60	15.42	1		0.002800


