Name:				273_n100_m200_bt3_26762
Problem:			3L-VRPTW
Number_of_used_Vehicles:	1
Total_Travel_Distance:		89.36
Calculation_Time:		0.11
Total_Iterations:		1
ConstraintSet:			P1

-------------------------------------------------------------------------------------------------------------------
Tour_Id:			1
No_of_Customers:		4
No_of_Items:			12
Customer_Sequence:		10 33 36 5 

CustId	Id	TypeId	Rotated	x	y	z	Length	Width	Height	mass	Fragility	LoadBearingStrength
5	12	2	0	0	0	0	16	10	13	600.87	0		40.737683
5	10	1	0	0	10	0	20	5	11	146.21	0		13.571098
5	11	1	0	0	15	0	20	5	11	146.21	0		13.571098
36	70	2	0	0	10	11	16	10	13	600.87	0		40.737683
36	69	1	0	0	20	0	20	5	11	146.21	0		13.571098
36	71	3	0	0	0	13	21	7	8	530.83	1		10.940700
33	62	2	0	20	7	0	16	10	13	600.87	0		40.737683
33	61	1	0	0	20	11	20	5	11	146.21	0		13.571098
33	63	3	0	0	0	21	21	7	8	530.83	1		10.940700
10	21	2	0	16	7	13	16	10	13	600.87	0		40.737683
10	22	2	0	36	0	0	16	10	13	600.87	0		40.737683
10	20	1	0	20	17	0	20	5	11	146.21	0		13.571098


