Name:				245_n100_m200_bt3_24160
Problem:			3L-VRPTW
Number_of_used_Vehicles:	1
Total_Travel_Distance:		244.28
Calculation_Time:		0.06
Total_Iterations:		1
ConstraintSet:			P1

-------------------------------------------------------------------------------------------------------------------
Tour_Id:			1
No_of_Customers:		4
No_of_Items:			10
Customer_Sequence:		21 3 23 1 

CustId	Id	TypeId	Rotated	x	y	z	Length	Width	Height	mass	Fragility	LoadBearingStrength
1	2	3	0	0	0	0	18	14	9	1021.15	0		42.714659
1	3	3	0	0	0	9	18	14	9	1021.15	0		42.714659
1	1	2	0	0	14	0	27	8	6	380	1		2.208743
23	47	3	0	0	0	18	18	14	9	1021.15	0		42.714659
23	48	3	0	18	0	0	18	14	9	1021.15	0		42.714659
3	5	2	0	0	14	6	27	8	6	380	1		2.208743
3	6	2	0	0	14	12	27	8	6	380	1		2.208743
3	7	2	0	0	14	18	27	8	6	380	1		2.208743
21	43	3	0	18	0	9	18	14	9	1021.15	0		42.714659
21	44	3	0	18	0	18	18	14	9	1021.15	0		42.714659


