Name:				121_n060_m200_bt3_12222
Problem:			3L-VRPTW
Number_of_used_Vehicles:	1
Total_Travel_Distance:		150.65
Calculation_Time:		0.12
Total_Iterations:		1
ConstraintSet:			P1

-------------------------------------------------------------------------------------------------------------------
Tour_Id:			1
No_of_Customers:		3
No_of_Items:			13
Customer_Sequence:		11 15 2 

CustId	Id	TypeId	Rotated	x	y	z	Length	Width	Height	mass	Fragility	LoadBearingStrength
2	4	1	0	0	0	0	28	10	7	361.54	0		6.995025
2	5	1	0	0	10	0	28	10	7	361.54	0		6.995025
2	6	1	0	0	0	7	28	10	7	361.54	0		6.995025
2	8	3	0	0	10	7	15	6	10	215.57	0		11.966677
2	7	2	0	0	0	14	30	9	6	192.03	1		1.260974
15	51	1	0	28	9	0	28	10	7	361.54	0		6.995025
15	52	3	0	0	9	17	15	6	10	215.57	0		11.966677
15	53	3	0	15	10	7	15	6	10	215.57	0		11.966677
15	54	3	0	15	9	17	15	6	10	215.57	0		11.966677
11	37	1	0	30	10	7	28	10	7	361.54	0		6.995025
11	39	3	0	30	0	0	15	6	10	215.57	0		11.966677
11	40	3	0	30	0	10	15	6	10	215.57	0		11.966677
11	38	2	0	0	0	20	30	9	6	192.03	1		1.260974


