Name:				213_n100_m200_bt3_21230
Problem:			3L-VRPTW
Number_of_used_Vehicles:	1
Total_Travel_Distance:		161.84
Calculation_Time:		9.53
Total_Iterations:		1
ConstraintSet:			P1

-------------------------------------------------------------------------------------------------------------------
Tour_Id:			1
No_of_Customers:		4
No_of_Items:			11
Customer_Sequence:		5 9 19 3 

CustId	Id	TypeId	Rotated	x	y	z	Length	Width	Height	mass	Fragility	LoadBearingStrength
3	4	2	0	0	0	0	30	8	7	512.16	1		7.230931
3	3	1	0	0	8	0	19	11	9	523.33	0		47.079212
9	18	3	0	0	8	9	21	9	8	701.03	0		24.281757
19	36	2	0	0	0	7	30	8	7	512.16	1		7.230931
19	37	2	0	0	0	14	30	8	7	512.16	1		7.230931
9	17	2	0	0	0	21	30	8	7	512.16	1		7.230931
3	5	3	0	19	8	0	21	9	8	701.03	0		24.281757
9	16	1	0	0	8	17	19	11	9	523.33	0		47.079212
5	7	1	0	40	8	0	19	11	9	523.33	0		47.079212
5	8	1	0	40	8	9	19	11	9	523.33	0		47.079212
5	9	2	0	30	0	0	30	8	7	512.16	1		7.230931


