Name:				250_n100_m200_bt10_11304
Problem:			3L-VRPTW
Number_of_used_Vehicles:	1
Total_Travel_Distance:		175.45
Calculation_Time:		0.15
Total_Iterations:		1
ConstraintSet:			P1

-------------------------------------------------------------------------------------------------------------------
Tour_Id:			1
No_of_Customers:		5
No_of_Items:			15
Customer_Sequence:		6 12 7 14 28 

CustId	Id	TypeId	Rotated	x	y	z	Length	Width	Height	mass	Fragility	LoadBearingStrength
28	51	3	0	0	0	0	19	12	9	350.26	0		17.257089
28	50	1	0	0	12	0	14	11	12	321.20	1		1.606629
28	52	5	0	0	0	9	18	9	7	430.82	1		3.340205
14	28	8	0	14	12	0	34	6	13	1451.58	0		16.064791
14	29	9	0	14	18	0	30	6	14	1665.64	0		37.880264
14	27	4	0	19	0	0	18	11	10	796.28	0		18.901319
7	12	3	0	18	0	10	19	12	9	350.26	0		17.257089
7	13	7	0	18	0	19	14	9	9	129.22	0		6.935805
7	14	7	0	37	0	0	14	9	9	129.22	0		6.935805
12	22	8	0	14	12	13	34	6	13	1451.58	0		16.064791
12	23	9	0	14	18	14	30	6	14	1665.64	0		37.880264
12	24	10	1	51	0	0	24	6	7	108.22	0		4.167522
6	11	6	1	51	0	7	21	8	9	716.14	0		63.898362
6	9	1	0	37	0	9	14	11	12	321.20	1		1.606629
6	10	5	0	37	0	21	18	9	7	430.82	1		3.340205


