Name:				183_n100_m200_bt3_8961
Problem:			3L-VRPTW
Number_of_used_Vehicles:	1
Total_Travel_Distance:		231.46
Calculation_Time:		0.10
Total_Iterations:		1
ConstraintSet:			P1

-------------------------------------------------------------------------------------------------------------------
Tour_Id:			1
No_of_Customers:		6
No_of_Items:			16
Customer_Sequence:		12 2 15 7 9 8 

CustId	Id	TypeId	Rotated	x	y	z	Length	Width	Height	mass	Fragility	LoadBearingStrength
8	18	1	0	0	0	0	28	10	9	763.46	0		21.299685
8	19	1	0	0	10	0	28	10	9	763.46	0		21.299685
9	21	3	0	0	0	9	17	10	7	738.70	0		39.381799
9	22	3	0	0	10	9	17	10	7	738.70	0		39.381799
9	20	2	0	0	0	16	19	6	6	668.58	1		23.636908
7	15	1	0	28	0	0	28	10	9	763.46	0		21.299685
7	17	3	0	0	6	16	17	10	7	738.70	0		39.381799
7	16	2	0	0	0	22	19	6	6	668.58	1		23.636908
15	35	1	0	19	0	9	28	10	9	763.46	0		21.299685
15	36	3	0	0	6	23	17	10	7	738.70	0		39.381799
15	37	3	0	19	0	18	17	10	7	738.70	0		39.381799
2	3	1	0	28	10	0	28	10	9	763.46	0		21.299685
2	4	1	0	17	10	9	28	10	9	763.46	0		21.299685
12	27	1	0	17	10	18	28	10	9	763.46	0		21.299685
12	28	3	1	47	0	9	17	10	7	738.70	0		39.381799
12	29	3	1	47	0	16	17	10	7	738.70	0		39.381799


