Name:				274_n100_m200_bt3_12358
Problem:			3L-VRPTW
Number_of_used_Vehicles:	1
Total_Travel_Distance:		254.08
Calculation_Time:		0.31
Total_Iterations:		1
ConstraintSet:			P1

-------------------------------------------------------------------------------------------------------------------
Tour_Id:			1
No_of_Customers:		6
No_of_Items:			18
Customer_Sequence:		20 10 22 15 23 14 

CustId	Id	TypeId	Rotated	x	y	z	Length	Width	Height	mass	Fragility	LoadBearingStrength
14	27	3	0	0	0	0	19	5	13	376.31	1		5.014902
14	26	2	0	0	5	0	20	8	9	824.67	0		58.758494
14	25	2	0	0	13	0	20	8	9	824.67	0		58.758494
23	46	1	0	0	5	9	15	12	10	852.43	0		11.724607
23	47	2	0	0	5	19	20	8	9	824.67	0		58.758494
23	48	3	0	0	17	9	19	5	13	376.31	1		5.014902
15	28	1	0	20	0	0	15	12	10	852.43	0		11.724607
15	29	1	0	20	12	0	15	12	10	852.43	0		11.724607
15	30	3	0	0	0	13	19	5	13	376.31	1		5.014902
22	43	1	0	20	0	10	15	12	10	852.43	0		11.724607
22	44	2	0	20	12	10	20	8	9	824.67	0		58.758494
22	45	2	0	20	12	19	20	8	9	824.67	0		58.758494
10	17	1	0	20	0	20	15	12	10	852.43	0		11.724607
10	18	3	0	35	0	0	19	5	13	376.31	1		5.014902
10	19	3	0	35	5	0	19	5	13	376.31	1		5.014902
20	38	1	0	40	10	0	15	12	10	852.43	0		11.724607
20	39	1	0	40	10	10	15	12	10	852.43	0		11.724607
20	40	2	0	40	10	20	20	8	9	824.67	0		58.758494


