Name:				515_n100_m400_bt3_26269
Problem:			3L-VRPTW
Number_of_used_Vehicles:	1
Total_Travel_Distance:		116.03
Calculation_Time:		0.47
Total_Iterations:		1
ConstraintSet:			P1

-------------------------------------------------------------------------------------------------------------------
Tour_Id:			1
No_of_Customers:		3
No_of_Items:			17
Customer_Sequence:		19 30 8 

CustId	Id	TypeId	Rotated	x	y	z	Length	Width	Height	mass	Fragility	LoadBearingStrength
8	31	2	0	0	0	0	30	8	7	390.83	0		10.471452
8	32	2	0	0	8	0	30	8	7	390.83	0		10.471452
8	30	1	0	0	16	0	18	5	7	79.71	0		2.037349
8	34	3	0	0	0	7	23	10	9	775.02	1		4.266060
8	33	2	0	0	10	7	30	8	7	390.83	0		10.471452
30	116	3	0	0	10	14	23	10	9	775.02	1		4.266060
30	113	1	0	30	0	0	18	5	7	79.71	0		2.037349
30	115	2	0	30	5	0	30	8	7	390.83	0		10.471452
30	114	1	0	23	0	7	18	5	7	79.71	0		2.037349
30	117	3	0	0	0	16	23	10	9	775.02	1		4.266060
30	118	3	0	30	13	0	23	10	9	775.02	1		4.266060
19	69	2	0	30	5	7	30	8	7	390.83	0		10.471452
19	70	2	0	23	5	14	30	8	7	390.83	0		10.471452
19	68	1	0	23	0	14	18	5	7	79.71	0		2.037349
19	71	3	0	23	0	21	23	10	9	775.02	1		4.266060
19	72	3	0	30	13	9	23	10	9	775.02	1		4.266060
19	73	3	0	30	13	18	23	10	9	775.02	1		4.266060


